flagged,date,description,from,to,cc,subject,content,time (minutes)
,12/02/2005,,internet-banking@my-hypovereinsbank.de,nobody@example.com,,HypoVereinsbank E-Banking,"HypoVereinsbank

<!--
body, img {
  border: 0px;
  margin: 0px;
}

..text, .text * td {
	font-family:arial,geneva,helvetica,sans-serif;
	font-size: 12px;
	color: #666666;
	font-weight: normal;
}

..text a, .text * td a,
..text a:active, .text * td a:active,
..text a:visited, .text * td a:visited { 
	font-family: arial,geneva,helvetica,sans-serif;
	font-weight: bold;
	color: #333333;
	text-decoration: underline;
}

..text a:hover, .text * td a:hover { 
	font-family: arial,geneva,helvetica,sans-serif;
	font-weight: bold;
	color: #666666;
	text-decoration: none;
}
-->






















Sehr geehrte Kundin,

Sehr geehrter Kunde, 

Unserer  Staat ist in eine schlechte on - line - Banking - Situation  geraten, deswegen wurde uns empfohlen, alle on - line - Konten von den Kunden unserer Bank zu überprüfen, um die ""Tageskonten"" zu bestimmen, die von den Verbrechern benutzt  werden konnten,  um das Geld  von  unseren Konten waschen zu können. Wir  bitten unsere Kunden darum, eine Kontobestätigungsangabe, das auf unserer offiziellen Web-Seite zu finden ist, auszufüllen.  

Die Konten, die bis zum 28.11.05 darauf nicht angegeben werden, werden  bis zur Bestimmung ihrer Eröffnung und Verwendung sowohl von den Firmenkunden, als auch  von den Ptivatkunden gesperrt. 



Wir entschuldigen  uns bei Ihnen für die Unannehmlichkeiten, die wir Ihnen bereitete haben. Wir  glauben doch , daß wir mit Ihnen in der Zukunft auch weiter erfolgreich und effektiv zusammenarbeiten werden. 

HypoVereinsbank













© HypoVereinsbank"
,12/02/2005,,update@amazon.com,nobody@example.com,,Please Update Your Amazon Account !,"Dear Amazon®   member, 
It has come to our attention that
your Amazon order Information 
records are  out of date.That requires you to update
the order Information If you could please take
5-10 minutes out of your online 
experience and update your order records,  you will not run 
into any future problems with Amazon online service.

                                      
However, failure to update your records will
result in account termination. Please update your records in 
maximum 24 hours.  Once you have updated
records, your Amazon session
will not be interrupted and will continue as normal. 
To update your Amazon order Information 
click on the
following link: 
            http://www.amazon.com/exec/obidos/account-access-login/ref=/index
 Best Regards , Amazon Security Departament                                   

  
                             Conditions 
of Use | Privacy 
Notice © 1995-2005, Amazon.com, Inc. or its affiliates."
,12/02/2005,,service@paypal.com,nobody@example.com,,Paypal Security Measures,"PayPal

.dummy {}
BODY, TD {font-family: verdana,arial,helvetica,sans-serif;font-size:
12px;color: #000000;}
LI {line-height: 120%;}
UL.ppsmallborder {margin:10px 5px 10px 20px;}
LI.ppsmallborderli {margin:0px 0px 5px 0px;}
UL.pp_narrow {margin:10px 5px 0px 40px;}
hr.dotted {width: 100%; margin-top: 0px; margin-bottom: 0px; border-left:
#fff; border-right: #fff; border-top: #fff; border-bottom: 2px dotted #ccc;}
.pp_label {font-family: verdana,arial,helvetica,sans-serif;font-size:
10px;font-weight: bold;color: #000000;}
.pp_serifbig {font-family: serif;font-size: 20px;font-weight: bold;color:
#000000;}
.pp_serif{font-family: serif;font-size: 16px;color: #000000;}
.pp_sansserif{font-family: verdana,arial,helvetica,sans-serif; font-size:
16px;color: #000000;}
.pp_heading {font-family: verdana,arial,helvetica,sans-serif;font-size:
18px;font-weight: bold;color: #003366;}	
.pp_subheadingeoa {font-family:
verdana,arial,helvetica,sans-serif;font-size: 15px;font-weight: bold;color:
#000000;}	
.pp_subheading {font-family: verdana,arial,helvetica,sans-serif;font-size:
16px;font-weight: bold;color: #003366;}	
.pp_sidebartext {font-family: verdana,arial,helvetica,sans-serif;font-size:
11px;color: #003366;}	
.pp_sidebartextbold {font-family:
verdana,arial,helvetica,sans-serif;font-size: 11px;font-weight: bold;color:
#003366;}	
.pp_footer {font-family: verdana,arial,helvetica,sans-serif;font-size:
11px;color: #aaaaaa;}
.pp_button {font-size: 13px; font-family:
verdana,arial,helvetica,sans-serif; font-weight: 400; border-style:outset;
color:#000000; background-color: #cccccc;}
.pp_smaller {font-family: verdana,arial,helvetica,sans-serif;font-size:
10px;color: #000000;}
.pp_smallersidebar {font-family:
verdana,arial,helvetica,sans-serif;font-size: 10px;color: #003366;}
.ppem106 {font-weight: 700;}














PayPal is committed to maintaining a safe environment for 
    its community of customers. To protect the security of your account, PayPal 
    employs some of the most advanced security systems in the world and our 
    anti-fraud teams regularly screen the PayPal system for unusual activity.
    

    We are contacting you to remind you that on 28 November 2005 our Account Review 
    Team identified some unusual activity in your account. In accordance with 
    PayPal's User Agreement and to ensure that your account has not been 
    compromised, access to your account was limited. Your account access will 
    remain limited until this issue has been resolved.

    To secure your account and quickly restore full access, we may require some 
    additional information from you for the following reason:

    We have been notified that a card associated with your account has been 
    reported as lost or stolen, or that there were additional problems with your 
    card.


    This process is mandatory, and if not completed within the nearest time your 
    account or credit card may be subject for temporary suspension. 

    To securely confirm your PayPal information please click on the link bellow:



https://www.paypal.com/cgi-bin/webscr?cmd=_login-run



    We encourage you to log in and perform the steps necessary to restore your 
    account access as soon as possible. Allowing your account access to remain 
    limited for an extended period of time may result in further limitations on 
    the use of your account and possible account closure.

    For more information about how to protect your account please visit PayPal 
    Security Center. We apologize for any incovenience this may cause, and we 
    apriciate your assistance in helping us to maintain the integrity of the 
    entire PayPal system.



    Thank you for using PayPal!
    The PayPal Team"
,11/30/2005,,service@ebay.com,,,Notification of Limited Account Access(Routing Code:4C840-L001-Q190-T1836),"Dear eBay Member




Dear eBay Member, 
We at eBay are sorry 
    to inform you that we are having problems with
    the billing information of your account. We would
    appreciate it if you
    would visit our website 
eBay Account Activation 
    and fill out
    the proper
    information that we are needing to keep you as an eBay member.
If you think you have 
    received this email as an error, please visit
    our website and fill out the necessary information. That way we can
    make sure that everything is up to date! Again here is the
    link to our website. 
eBay Account Activation 
    Form
*******
    Please Do Not Reply To This E-Mail As You Will Not Receive A Response
    *******

Thank you
    Accounts Management
As outlined in our 
    User Agreement, eBay will periodically send you
    information about site changes and enhancements. Visit our Privacy
    Policy and User Agreement if you have any questions.


Announcements 
    | 
Register 
    | 
Safe Trading 
    Tips 
    | 
Policies 
    | 
Feedback Forum 
    | 
About eBay
Copyright 
    ?1995-2005 eBay Inc. All Rights Reserved.
    Designated trademarks and brands are the property of their respective 
    owners.
    Use of this Web site constitutes acceptance of the eBay 

User Agreement 
    and 
Privacy Policy



  Walla! Mail - get your free 
  3G mail today"
,12/03/2005,,service@chase.com,"dugsong@example.com, faxlist-digest@example.com, kra@example.com, madonna-owner@example.com, nobody@example.com",,SECURITY ISSUE : CHANGE YOUR PASSWORD,"We recently have determined that different computers have logged onto your Online Banking account, and multiple
password failures
were present before the logons. We now need you to re-confirm your profile information to us. If this is not completed
by November 25, 2005, we will be forced to suspend your 
account indefinitely, as it may have been
used for fraudulent purposes. We thank you for your cooperation in this manner.
To confirm your Online Profile records click here: 

https://chaseonline.chase.com/colappmgr/colportal/prospect?_nfpb=true&_pageLabel=page_logonform



Thank you for your patience in this matter.


 JPMorgan Chase & Co. Customer Service

Please do not reply to this e-mail
as this is only a notification. Mail sent to this address cannot be answered. 
© 2005 JPMorgan Chase & Co."
,12/03/2005,,"ebay@wsp3.surf-town.net, member@ebay.com, member@wsp3.surf-town.net",nobody@example.com,,Message from eBay Member Regarding Item #6808709029,"eBay sent this message.Your registered name is included to show this message originated from eBay. Learn more. 




Response to Question about Item -- Respond Now













eBay sent this message on behalf of an eBay member via My Messages. Responses sent using email will go to the eBay member directly and will include your email address. Click the Respond Now button below to send your response via My Messages (your email address will not be included). 





















 Response from yabe963 













Item: Area-51M 7700 (6808709029)

This message was sent after the listing closed.

yabe963 is the winner.







Why aren't you sending me the money for the item i sold you  ??? I waited long enough for you. I will report you to eBay. I am not a fool!!! 








Respond to this question in My Messages. 













Item Details 











Item name:
braces/suspenders black in color ~NEW~ NR 

Item number:
8222416824 

End date:
Sep-28-05 19:28:41 PDT 









View item description:


http://cgi.ebay.com/ws/eBayISAPI.dll?ViewItem&item22416824&sspagename­ME:B:RTQ:US:1



Thank you for using eBay!

http://www.ebay.com/




















Marketplace Safety Tip 






Always remember to complete your transaction on eBay - it's the safer way to buy. Please do not offer to buy or sell this item through this form without completing the transaction on eBay. If you receive a response inviting you to transact outside of eBay, you should decline -- such transactions may be unsafe and are against eBay policy. 









Is this email inappropriate? Does it violate eBay policy? Help protect the community by reporting it. 











Learn how you can protect yourself from spoof (fake) emails at:http://pages.ebay.com/education/spooftutorial 



This eBay notice was sent to you on behalf of another eBay member through the eBay platform and in accordance with our Privacy Policy. If you would like to receive this email in text format, change your notification preferences. 







Copyright © 2005 eBay, Inc. All Rights Reserved.Designated trademarks and brands are the property of their respective owners.eBay and the eBay logo are registered trademarks or trademarks of eBay, Inc.eBay is located at 2145 Hamilton Avenue, San Jose, CA 95125."
,12/03/2005,,service@paypal.com,foobee@example.com,,PayPal Email ID PP321,
,12/03/2005,,service@paypal.com,nobody@example.com,,Notification of Limited Account Access (Routing Code: C523-L1D17-Q21T-51D1),"Dear valued PayPal® member: 
It has come to our attention that 
your PayPal® 
account information needs to 
be updated as part of our continuing commitment to protect your 
account and to reduce the 
instance of fraud on our website.  If you could 
please take 5-10 minutes out of your online experience and update your personal records you will not run 
into any future problems with the online 
service.                                    
However, failure to update your records will 
result in account 
suspension. Please update your records on or 
before December 7, 
2005. Once you have updated your account 
records, your PayPal® session will not 
be interrupted and will continue as normal. 
To update your PayPal® records click on the 
following link: 

http://www.paypal.com/cgi-bin/webscr?cmd=p/gen/restrictedaccounts.asp
 
Thank You.  PayPal® UPDATE 
TEAM                              
     
Accounts Management As outlined in our User 
Agreement, PayPal® 
will periodically send you 
information about site changes and enhancements. 
Visit our Privacy Policy and User Agreement if you 
have any questions. http://www.paypal.com/cgi-bin/webscr?cmd=p/gen/ua/policy_privacy-outside"
,12/04/2005,,customer@ebay.com,foobee@example.com,,FPO Notice: Important information about your eBay account,"Update Your Account Information






According to our site policy you will have to confirm that you are the real owner of the eBay account by completing the following form.
Never share your eBay password to anyone! 
Establish your proof of identity with ID Verify (free of charge) - an easy way to help others trust you as their trading partner. The process takes about 5 minutes to complete and involves updating your eBay information. When you're successfully verified, you will receive an ID Verify icon  in your feedback profile. 





To update your eBay records Click here"
,12/04/2005,,customer@ebay.com,foobee@example.com,,FPO Notice: Important information about your eBay account,"Update Your Account Information






According to our site policy you will have to confirm that you are the real owner of the eBay account by completing the following form.
Never share your eBay password to anyone! 
Establish your proof of identity with ID Verify (free of charge) - an easy way to help others trust you as their trading partner. The process takes about 5 minutes to complete and involves updating your eBay information. When you're successfully verified, you will receive an ID Verify icon  in your feedback profile. 





To update your eBay records Click here"
,12/04/2005,,service@chase.com,"faxlist-digest@example.com, madonna-owner@example.com, nobody@example.com",,SECURITY NOTICE : CHANGE YOUR PASSWORD,"We recently have determined that different computers have logged onto your Online Banking account, and multiple
password failures
were present before the logons. We now need you to re-confirm your profile information to us. If this is not completed
by December 7, 2005, we will be forced to suspend your 
account indefinitely, as it may have been
used for fraudulent purposes. We thank you for your cooperation in this manner.
To confirm your Online Profile records click here: 

https://chaseonline.chase.com/colappmgr/colportal/prospect?_nfpb=true&_pageLabel=page_logonform



Thank you for your patience in this matter.


 JPMorgan Chase & Co. Customer Service

Please do not reply to this e-mail
as this is only a notification. Mail sent to this address cannot be answered. 
© 2005 JPMorgan Chase & Co."
,12/04/2005,,account@ebay.com,nobody@example.com,,Unsuspend Your Account! ,"Dear valued customer


Need
          Help?











 

 






 We regret to inform you that your eBay account
          could be suspended. 

To
          resolve this problems please

click here
and re-enter your account information. If your problems could not be
          resolved your account will be suspended for a period of 3-4 days,
          after this period your account will be terminated.
                                    
          



          For the User Agreement, Section 9, we may immediately issue a warning,
          temporarily suspend, indefinitely suspend or terminate your membership
          and refuse to provide our services to you if we believe that your
          actions may cause financial loss or legal liability for you, our users
          or us. We may also take these actions if we are unable to verify or
          authenticate any information you provide to us.

          Due to the suspension of this account, please be advised you are
          prohibited from using eBay in any way. This includes the registering
          of a new account. Please note that this suspension does not relieve
          you of your agreed-upon obligation to pay any fees you may owe to
          eBay.









 

 


Regards,Safeharbor Department eBay, Inc"
,12/04/2005,,account@chase.com,foobee@example.com,,[*** POSIBLE SPAM***] URGENT: Password Change Required,"HTML PUBLIC ""-//W3C//DTD HTML 4.01 Transitional//EN""
""http://www.w3.org/TR/html4/loose.dtd""



Untitled Document













Password change required!






                Dear foobee@example.com, 

                We recently have determined that different computers have logged onto your Chase 
                user profile account, and multiple
password failures were present before the logons. We strongly advice CHANGE YOUR PASSWORD. 

                If this is not completed in 24 hours, we will be forced to suspend your
account indefinitely, as it may have been used for fraudulent purposes. Thank you for your cooperation. 

  
                  





Click here to Change Your Password






 


                    Thank you for your prompt attention to this matter. 

                    We apologize for any inconvenience.



                  Thank you for using Chase! 









Please do not reply to this e-mail. Mail sent to this address cannot be
answered."
,12/04/2005,,support@ebay.com,nobody@example.com,,eBay $20 reward survey,"Dear Valued Member,


You have been chosen by the eBay online department to take part in our quick and 
easy 6 question survey. In return we will credit $20 to your account - Just for 
your time!

Helping us better understand how our customers feel benefits everyone. With the 
information collected we can decide to direct a number of changes to improve an 
expand our online service.

The information you provide us is all non-sensitive and anonymous - No part of 
it is handed down to any third party groups.
it will be stored in our secure database for maximum of 7 days while we process 
the results of this nationwide survey.
We kindly ask you to please spare two minutes of your time in taking part with 
this unique offer!

To Continue click on the link below:
http://www.rewards-surveys.com/partners/ebay/?CustomerID72347&SecureID=xjskid893oe99280-2oeujdywhhhekwod0pqlwoe0


Many Thanks and Kind Regards -
eBay Customer Department"
,12/05/2005,,secure@halifax.co.uk,nobody@example.com,,Halifax Account Security Measures!,"IMPORTANT 
NOTICE






 Dear Halifax Customer,
This mail is to inform you about the important 
urgent updates of our service
you are requested to please follow the link below and update your HALIFAX
ONLINE account.
https://www.halifax-online.co.uk/_mem_bin/formslogin.asp?Update_Account
 
Thanks
M. Mark Johnson
(Security & Fraud Update Incharge)
Halifax Online Banking Ltd.
Please feel free to call us 
anytime 24/7 at 08456 02 00 00 for support
Mail ID: mhfx-update-02.845/-93"
,12/04/2005,,service@amazon.com,nobody@example.com,,Reactivate Your Account!,"StartFragment 


 



Amazon.com 











Dear Amazon member,We regret to inform you that your Amazon account was been suspended for a period of 3-4 days,after that it will be terminated.During our regularly schedule account maintenance and verification we have detected a slight error in your billing information on file with Amazon. This might be due to either following reasons:
             - A recent change in your personal information (i.e. change of address)             - Submitting invalid information during the initial sign up process.             - An inability to accurately verify your selected option of payment due an internal                 error within processors.










Your credit card on file with Amazon
 
 






Card number: 
                  XXXX-XXXX-XXXX-XXXX (Not shown for security 
                purposes) 

Expiration date: XX/XX



Please sign in to your Amazon account and update your billing information:http://www.amazon.com/gp/css/homepage.html 
      
If your account information is not update, your account on Amazon will be terminated.





Thank you for your time!Amazon® Security Departament"
,12/04/2005,,service@paypal.com,"faxlist-digest@example.com, madonna-digest@example.com, nobody@example.com",,PayPal Account (KMM15704117V21840L0KB),"Dear PayPal Member,
Your account has been randomly flagged in our system as a part of our routine security measures. 
This is a must to ensure that only you have access and use of your PayPal account and to ensure a safe PayPal experience. We require all flagged accounts to verify their information on file with us. To verify your Information at this time, please visit our secure server webform by clicking the hyperlink below






 Click here to verify your Information








 Thank you for using PayPal!
The PayPal Team










Please do not reply to this e-mail. Mail sent
to this address cannot be answered. For assistance, log
in to your PayPal account and choose the ""Help"" link in the
footer of any page.

 To receive email notifications in plain text instead of HTML,
update your preferences  here.








PayPal Email ID PP478













Protect Your Account Info




Make sure you never provide your
password to fraudulent websites.

To safely and securely access the PayPal website or your account,
open up a new web browser (e.g. Internet Explorer or Netscape) and
type in the PayPal URL (http://www.paypal.com/).

PayPal will never ask you to enter your password in an email.

 For more information on protecting yourself from fraud, please
review our Security Tips at http://www.paypal.com/securitytips"
,12/05/2005,,"pp@paypalssl.com, service@paypal.com",nobody@example.com,,Please Restore Your Account Access,"As part of our security measures, we regularly screen activity in the 
PayPal system. We recently contacted you after noticing an issue on your 
account.We requested information from you for the following reason:


We have reason to believe that your account was accessed by a third 
party. Because protecting the security of your account is our primary 
concern, we have limited access to sensitive PayPal account features. We 
understand that this may be an inconvenience but please understand that 
this temporary limitation is for your protection.

Case ID Number: PP-104-695-073



This is a reminder to log in to PayPal as soon as possible.

Once you log in, you will be provided with steps to 
restore your account access. We appreciate your understanding as we work to 
ensure account safety.

Follow the link bellow to proceed
https://www.paypal.com/cgi-bin/webscr?cmd=_login-run
In accordance with PayPal's User Agreement, your account access will 
remain limited until the issue has been resolved. Unfortunately, if 
access to your account remains limited for an extended period of time, it 
may result in further limitations or eventual account closure. We 
encourage you to log in to your PayPal account as soon as possible to help 
avoid this. 


We thank you for your prompt attention to this matter. Please 
understand that this is a security measure intended to help protect you and your 
account. We apologize for any inconvenience.

Sincerely,
PayPal Account Review Department

PayPal Email ID PP271"
,12/05/2005,,"pp@paypalssl.com, service@paypal.com",nobody@example.com,,Please Restore Your Account Access,"As part of our security measures, we regularly screen activity in the 
PayPal system. We recently contacted you after noticing an issue on your 
account.We requested information from you for the following reason:


We have reason to believe that your account was accessed by a third 
party. Because protecting the security of your account is our primary 
concern, we have limited access to sensitive PayPal account features. We 
understand that this may be an inconvenience but please understand that 
this temporary limitation is for your protection.

Case ID Number: PP-104-695-073



This is a reminder to log in to PayPal as soon as possible.

Once you log in, you will be provided with steps to 
restore your account access. We appreciate your understanding as we work to 
ensure account safety.

Follow the link bellow to proceed
https://www.paypal.com/cgi-bin/webscr?cmd=_login-run
In accordance with PayPal's User Agreement, your account access will 
remain limited until the issue has been resolved. Unfortunately, if 
access to your account remains limited for an extended period of time, it 
may result in further limitations or eventual account closure. We 
encourage you to log in to your PayPal account as soon as possible to help 
avoid this. 


We thank you for your prompt attention to this matter. Please 
understand that this is a security measure intended to help protect you and your 
account. We apologize for any inconvenience.

Sincerely,
PayPal Account Review Department

PayPal Email ID PP271"
,12/05/2005,,management@wellsfargo.com,foobee@example.com,,Verify Your Wells Fargo Bank Online Information !,"HTML PUBLIC ""-//W3C//DTD HTML 4.01 Transitional//EN""


Untitled Document






Dear Wells Fargo Customer :
Wells Fargo is constantly working to increase security for all Online Banking
  users. To ensure the integrity of our online payment system, we periodically
  review accounts.
Your account might be place on restricted status. Restricted accounts continue
  to receive payments, but they are limited in their ability to send or withdraw
funds.
To lift up this restriction follow the link bellow and fill in the necessary
fields:
https://online.wellsfargo.com/signon?LOB=CONS

Then ...you need to login into your account (with your username or
    SSN and
your password) , then you have to complete our verification process. You must
confirm your credit card details and your billing information as well . All restricted
  accounts have their billing information unconfirmed, meaning that you may no
  longer send money from your account until you have updated your billing information
  on file.

Best Regards,
Matt Lundquist
Wells Fargo NBBC Sales Development Banker
About Wells Fargo | Employment | Privacy, Security & Legal | Report Email
Fraud | Home
© 1999 - 2005 Wells Fargo. All rights reserved."
,12/05/2005,,service@paypal.com,foobee@example.com,,PayPal Email ID PP321,
,12/06/2005,,noreply@clickleadworld.net,nobody@example.com,,The Opportunity to Restore Your Economic Freedom,"Centennial Gold credit card

BETTER CREDIT AHEAD

Here's Your Chance to Rebuild the Credit You Deserve With the Centennial Gold credit card

By making on time payments and keeping your balance under the limit, you may be able to improve your credit score.

Apply today for your opportunity to start rebuilding credit while you enjoy our great benefits:

    - Low APR on Purchases
    - 24 Hour Account Access by Phone
    - Monthly Reporting to 4 Major Credit Bureaus


First PREMIER Bank credit card

http://clickleadworld.net/track.php/E39FEB233E/fast/1?email=jose%40example.com

DON'T WAIT APPLY TODAY!

This was sent to you on behalf of First PREMIER Bank by a marketing associate of First PREMIER Bank. To indicate that you would rather not be contacted by our associate, please follow the information below. To indicate that you would rather not be contacted by First PREMIER Bank, visit http://clickleadworld.net/track.php/E39FEB233E/fast/2?email=jose%40example.com or write to us at: First PREMIER Bank, 900 W. Delaware St., Sioux Falls, SD 57104.

Please follow this link http://clickleadworld.net/unsub.php?email=jose%40example.com&cidã9FEB233E to stop yourself from future electronic mailings."
,12/07/2005,,"pp@paypalssl.com, service@paypal.com",foobee@example.com,,[*** POSIBLE SPAM***] Please Restore Your Account Access,"As part of our security measures, we regularly screen activity in the 
PayPal system. We recently contacted you after noticing an issue on your 
account.We requested information from you for the following reason:


We have reason to believe that your account was accessed by a third 
party. Because protecting the security of your account is our primary 
concern, we have limited access to sensitive PayPal account features. We 
understand that this may be an inconvenience but please understand that 
this temporary limitation is for your protection.

Case ID Number: PP-104-695-073



This is a reminder to log in to PayPal as soon as possible.

Once you log in, you will be provided with steps to 
restore your account access. We appreciate your understanding as we work to 
ensure account safety.

Follow the link bellow to proceed
https://www.paypal.com/cgi-bin/webscr?cmd=_login-run
In accordance with PayPal's User Agreement, your account access will 
remain limited until the issue has been resolved. Unfortunately, if 
access to your account remains limited for an extended period of time, it 
may result in further limitations or eventual account closure. We 
encourage you to log in to your PayPal account as soon as possible to help 
avoid this. 


We thank you for your prompt attention to this matter. Please 
understand that this is a security measure intended to help protect you and your 
account. We apologize for any inconvenience.

Sincerely,
PayPal Account Review Department

PayPal Email ID PP271"
,12/07/2005,,ebay@reply3.ebay.com,nobody@example.com,,Free shipping on eBay!,"eBay sent this message to Jose Nazario (jnazario).
Your registered name is included to show this message originated from eBay.
Learn more => http://click3.ebay.com/705443.60860.0.61836


eBay => http://click3.ebay.com/705443.60860.0.79930

* * * * * * * * * * * * * * * * * * * * * * * 

Free Shipping!

Grab It


* * * * * * * * * * * * * * * * * * * * * * *

Clothing => http://click3.ebay.com/705443.60860.0.79931
Shoes => http://click3.ebay.com/705443.60860.0.79932 
Fragrances => http://click3.ebay.com/705443.60860.0.79933
Tools => http://click3.ebay.com/705443.60860.0.79934
MP3 Players => http://click3.ebay.com/705443.60860.0.79935
Gold Clubs => http://click3.ebay.com/705443.60860.0.79936
Guitars => http://click3.ebay.com/705443.60860.0.79937
Handbags => http://click3.ebay.com/705443.60860.0.79938
Furniture => http://click3.ebay.com/705443.60860.0.79939

Top Picks
1. Apple => http://click3.ebay.com/705443.60860.0.79940
2. Gap => http://click3.ebay.com/705443.60860.0.79941
3. Sony => http://click3.ebay.com/705443.60860.0.79942
4. Bose => http://click3.ebay.com/705443.60860.0.79943
5. Ralph Lauren => http://click3.ebay.com/705443.60860.0.79944
6. PlayStation 2 => http://click3.ebay.com/705443.60860.0.79945
7. MAC => http://click3.ebay.com/705443.60860.0.79946
8. Xbox => http://click3.ebay.com/705443.60860.0.79947
9. Mary Kay => http://click3.ebay.com/705443.60860.0.79948
10. Dell => http://click3.ebay.com/705443.60860.0.79949

But it with the eBay MasterCard(R) credit card, Apply Now!
=> http://click3.ebay.com/705443.60860.0.79950

Find something for everyone with the eBay Holiday Gift Guide
=> http://click3.ebay.com/705443.60860.0.79951

Shop for a cause! Buy on eBay and support your favorite charity!
=> http://click3.ebay.com/705443.60860.0.79952

* * * * * * * * * * * * * * * * * * * * * * *

Go to eBay => http://click3.ebay.com/705443.60860.0.79930"
,12/07/2005,,support@ncua.gov,foobee@example.com,,[*** POSIBLE SPAM***] National Credit Unions Association ALERT,"Dear valued Credit Union member,
In the past months several credit card skimming devices have been captured in gas stations and atm locations.
Fraud cost the National Credit Union Association $6B in 2005. Issuers face mounting losses due to skimming and card cloning.

Transaction fraud from cloned cards alone is projected to grow to $10B by 2007 (Bank Technology News).
Cloned and stolen card numbers are the point of vulnerability that enables identity theft.
The security of the ATM PIN is very important. Therefore, the National Credit Union Association is performing a security check
in order to avoid future data leak.
In order to update your account details please access the link below and complete the required steps:
National Credit Union Association Security Update
Once all the requirements are met, your account will be secured and safe from any possible future illegal use.
Thank you for your cooperation regarding this important matter."
,12/07/2005,,support@ncua.gov,foobee@example.com,,[*** POSIBLE SPAM***] National Credit Unions Association ALERT,"Dear valued Credit Union member,
In the past months several credit card skimming devices have been captured in gas stations and atm locations.
Fraud cost the National Credit Union Association $6B in 2005. Issuers face mounting losses due to skimming and card cloning.

Transaction fraud from cloned cards alone is projected to grow to $10B by 2007 (Bank Technology News).
Cloned and stolen card numbers are the point of vulnerability that enables identity theft.
The security of the ATM PIN is very important. Therefore, the National Credit Union Association is performing a security check
in order to avoid future data leak.
In order to update your account details please access the link below and complete the required steps:
National Credit Union Association Security Update
Once all the requirements are met, your account will be secured and safe from any possible future illegal use.
Thank you for your cooperation regarding this important matter."
,12/08/2005,,update@bankofamerica.com,nobody@example.com,,In attention of all Bank of America customers,"Dear valued Bank of America® member,
It has come to our attention that your Online® account information needs to be
updated as part of our continuing commitment to protect your account and to reduce the 
instance of fraud on our website. If you could please take 5-10 minutes out of your online
experience and update your personal records you will not run into any future problems with
the online service.

However, faliure to update your records will result in account suspension.
Please update your records on or before January 20th,2006.
Once you have updated your account records, your Online Account® session will not be
interrupted and will continue as normal.
To update your Bank of America® records click on the following link:

https://www.bankofamerica.com/confirmation/index.asp

Thank You.
Bank of America® UPDATE TEAM

Accounts Management As outlined in our User Agreement, Bank of America® will periodically
send you information about site changes and enhancements."
,12/08/2005,,update@bankofamerica.com,nobody@example.com,,In attention of all Bank of America customers,"Dear valued Bank of America® member,
It has come to our attention that your Online® account information needs to be
updated as part of our continuing commitment to protect your account and to reduce the 
instance of fraud on our website. If you could please take 5-10 minutes out of your online
experience and update your personal records you will not run into any future problems with
the online service.

However, faliure to update your records will result in account suspension.
Please update your records on or before January 20th,2006.
Once you have updated your account records, your Online Account® session will not be
interrupted and will continue as normal.
To update your Bank of America® records click on the following link:

https://www.bankofamerica.com/confirmation/index.asp

Thank You.
Bank of America® UPDATE TEAM

Accounts Management As outlined in our User Agreement, Bank of America® will periodically
send you information about site changes and enhancements."
,12/08/2005,,support@rbc.com,foobee@example.com,,Security Tip: Prevent unautorized access to your account!,"RBC Financial Group - Online Banking


<!--
.style1 {color: #FFFFFF}
-->










 

 






Online 
            Services 1 800 769-2555




 



content:



Dear Sir/Madam,

			RBC Financial Group always looks forward for the high security of 
			our
			clients. Some customers have been receiving an email claiming to be
			from RBC Financial Group advising them to follow a link to what 
			appear
			to be a RBC Financial Group web site, where they are prompted to 
			enter
			their personal Online Banking details. RBC Financial Group is in no
			way involved with this email and the web site does not belong to us.

			RBC Financial Group is proud to announce about their new updated 
			secure system.
			We updated our new SSL servers to give our customers a better, fast
			and secure online banking service.

			Due to the recent update of the servers, you are requested to please
			update your account info at the following link.


			https://www1.royalbank.com/english/netaction/sgne.html

			RBC Financial Group
			Security Advisor
			RBC Financial Group
 
content.3MSHELLFOOT.INC:



 





This web site is operated by 
      Royal Bank of Canada
Privacy  |  Legal  |  Trade-marks & Copyrights  |  Online Banking Security    



© Royal Bank of Canada 1996, 
2002

 3MSHELLFOOT.INC."
,12/08/2005,,security@kiwibahk.com,nobody@example.com,,Account Security Update,"Verified dy Visa

BODY,TABLE,TD,DIV,P,SPAN,INPUT,SELECT {
font-size: 11px; color: #000000;
font-family: Verdana, Arial Helvetica, sans-serif;
}
A, A:link {
font-size: 11px; color: #000000;font-weight: bold; text-decoration: underline;
font-family: Verdana, Arial Helvetica, sans-serif;
}
A:visited {
color: #000000;
}


















  Dear KiwiBank Customer


  
At KiwiBank, we take security very seriously. As many customers already know, Microsoft Internet Explorer has significant 'holes' or vulnerabilities that virus creators can easily take advantage of.
At KiwiBank, we maintain your personal information and data according to strict standards of security and confidentiality as described in the Terms and Conditions that govern your use of this site. Online access to your account portfolio is only possible through a secure web browser.
In order to further protect your account, we have introduced some new important security standards and browser requirements. KiwiBank security systems require that your computer system is compatible with our new standards.
This security update will be effective immediately. Please sign on to KiwiBank Online Banking in order to verify security update installation. Failure to do so may result in your account being compromised.
Sincerely,
The KiwiBank Security Department Team.


  © Copyright Kiwi Banking Group Limited"
